row_id,order_id,created_at,item_id,quantity,cust_name,in_or_out
5819,ORD005819,8/23/2024 18:41,it033,1,Jasmin A. Nelson,carry out
5820,ORD005820,12/31/2024 2:31,It027,,Patrick-E. Gonzalez,Togo
5821,ORD005821,12/14/2024 6:34,It027,two,Unknown,pickup
5822,ORD005822,9/19/2024 3:17,IT037,1,Riley Louise King,to go
5823,ORD005823,24-11-29 11:53:18,it025,2,Morgan Michael Edwards,take-out
5824,ORD005824,1/22/2025 7:24,IT034,2,Alex James Rogers,out
5825,ORD005825,1/2/2025 21:37,IT037,two,"Howard, tay lor",take-out
5826,ORD005826,4/5/2024 18:29,IT034,1,Alex-W. Martin,pickup
5827,ORD005827,1/6/2025 11:41,It033,3,Robin D. Brooks,in
5828,ORD005828,7/17/2024 2:51,It033,2,Alex R Jones,take-out
5829,ORD005829,2/20/2024 7:12,IT032,1,ROBIN L. EDWARDS,pickup
5830,ORD005830,11/13/2024 1:45,it029,1,Cameron Green,Take Out
5831,ORD005831,10/6/2024 8:05,It012,1,Casey G. King,IN
5832,ORD005832,6/25/2024 23:23,it034,1,Alex Kelly,OUT
5833,ORD005833,8/12/2024 13:19,IT026,2,Avery  I  Baker,take-out
5834,ORD005834,1/27/2025 2:44,It027,two,"Parker, Jordan R",Take Out
5835,ORD005835,11/10/2024 9:53,It019,2,Riley Cox,in
5836,ORD005836,12/10/2024,It027,,Morgan Adams,out
5837,ORD005837,12/28/2024 3:01,IT028,1,MORGAN K. WASHINGTON,carry out
5838,ORD005838,3/11/2024 1:20,It006,1,Jasmin PEREZ,out
5839,ORD005839,,It029,1,Cameron-N. Jackson,to go
5840,ORD005840,5/14/2024 9:54,IT032,1,"Gray, Patrick",Take Out
5841,ORD005841,9/4/2024 5:12,IT032,2,"Rivera, Avery L",take-out
5842,ORD005842,11/13/2024 16:16,it025,1,CAMERON R. BAILEY,out
5843,ORD005843,2/14/2024,It035,4,morgan Price,Take Out
5844,ORD005844,7/23/2024,It027,3,jordan Perez,
5845,ORD005845,6/20/2024 13:09,It029,4,Riley ROGERS,IN
5846,ORD005846,9/14/2024 10:03,It035,4,Robin Lopez,OUT
5847,ORD005847,10/20/2024 15:22,IT034,2,samuel King,OUT
5848,ORD005848,10/12/2024,IT037,4,Avery J Washington,Take Out
5849,ORD005849,9/26/2024,It027,1,Jasmin Isaac Green,IN
5850,ORD005850,12/19/2024 16:21,It027,2,Patrick BAKER,take-out
5851,ORD005851,2/28/2024 16:53,IT037,3,jordan Miller,
5852,ORD005852,31-Dec-2024 15:24,IT034,4,Alex Morris,IN
5853,ORD005853,12/13/2024 19:31,IT034,1,Casey Sanchez,Take Out
5854,ORD005854,4/17/2024 18:51,IT034,1,niam Green,OUT
5855,ORD005855,5/18/2024 23:22,it031,3,Alex-G Nelson,carry out
5856,ORD005856,8/22/2024,IT037,1,Samuel  K  Campbell,IN
5857,ord005857,4/20/2024 23:09,It033,2,christopher Anderson,OUT
5858,ORD005858,12/25/2024 1:18,it026,1,"Ramirez, Cameron",carry out
5859,ORD005859,7/8/2024 15:32,it036,,Andrew  M  Johnson,out
5860,ORD005860,5/2/2024 15:58,It005,4,Avery-A. Moore,out
5861,ORD005861,12/26/2024 8:54,It027,1,Jordan Johnson,Togo
5862,ORD005862,11/2/2024 1:03,It033,1,Jasmin G. Phillips,in
5863,ord005863,6/11/2024,It005,4,Jamie-K. Bennett,IN
5864,ORD005864,1/16/2025,it036,03,Skyler M. Cook,in
5865,ORD005865,11/25/2024 10:07,It029,03,"Robinson, Andrew",take-out
5866,ORD005866,1/26/2025 12:01,It030,2,jamie Long,Take Out
5867,ORD005867,9/12/2024 7:08,It005,1,Alex D James,out
5868,ORD005868,5/16/2024 19:34,It024,1,Taylor Young,pickup
5869,ord005869,2/18/2024 21:25,IT007,3,"Flores, Jamie",take-out
5870,ORD005870,1/24/2025,it025,2,Alex Johnson,out
5871,ord005871,1/11/2025 14:12,IT026,1,"Jenkins, Jordan M",Take Out
5872,ORD005872,11/8/2024 22:04,It029,03,"Perry, Jamie D",pickup
5873,Order-005873,2024/07/01 10:23,It027,1,ALEX M. ROGERS,to go
5874,ORD005874,5/31/2024 19:32,it034,1,Cameron-M. Phillips,IN
5875,ORD005875,1/28/2025,It035,1,christopher Rogers,
5876,ORD005876,9/26/2024 16:47,it034,1,Taylor E Allen,Take Out
5877,ORD005877,8/14/2024 9:13,it036,4,"Richardson, Robin",take-out
5878,Order-005878,5/30/2024,It030,1,Jordan D Washington,to go
5879,ORD005879,2/14/2024 13:22,It021,1,SAMUEL I. BROOKS,in
5880,ORD005880,6/7/2024 13:26,It020,1,Taylor-E. Robinson,
5881,ORD005881,1/12/2025 23:11,IT037,1,PATRICK R. HERNANDEZ,take-out
5882,ORD005882,4/21/2024 9:16,It017,two,Samuel Long,out
5883,ORD005883,1/20/2025 5:44,IT028,1,Jasmin-J. Jenkins,IN
5884,ORD005884,11/2/2024 15:32,It035,1,Jasmin-A. Wilson,pickup
5885,ORD005885,8/15/2024 0:29,it032,2,Morgan Ross,out
5886,ORD005886,9/20/2024 10:15,It030,1,"Lee, Jasmin",IN
5887,ORD005887,9/30/2024 19:00,IT032,two,"Young, Jasmin",Take Out
5888,ord005888,10/30/2024,IT026,4,Taylor Patterson,pickup
5889,ORD005889,3/2/2024 0:48,IT028,1,"Harris, Morgan",take-out
5890,ORD005890,5/21/2024 5:57,IT032,1,Morgan David Adams,out
5891,ORD005891,1/7/2025 14:29,IT034,two,avery Young,Togo
5892,ORD005892,9/9/2024 5:09,it026,two,Taylor Barnes,out
5893,ORD005893,6/27/2024 21:26,IT033,,"Moore, Samuel",dine in
5894,ORD005894,5/10/2024 6:45,it022,3,riley Wood,OUT
5895,ORD005895,3/9/2024,it031,03,cameron Carter,dine in
5896,ORD005896,9/12/2024,It021,4,Casey Garcia,in
5897,ORD005897,1/19/2025 2:48,It035,1,"Green, Jordan E",Take Out
5898,ORD005898,4/15/2024,It035,1,TAYLOR I. MORGAN,carry out
5899,ORD005899,8/24/2024 17:52,IT032,two,Andrew L Perry,
5900,ORD005900,11/10/2024,it025,1,SKYLER B. WILLIAMS,pickup
5901,ORD005901,10/9/2024 2:20,IT028,3,Patrick Michael Thompson,pickup
5902,ORD005902,7/20/2024 14:41,It021,2,"Mitchell, Alex A",carry out
5903,ORD005903,10/22/2024 7:33,It003,,Cameron  R  Collins,OUT
5904,ORD005904,10/18/2024,It011,1,jasmin Carter,Togo
5905,ORD005905,1/2/2025 21:57,It012,1,CHRISTOPHER M MOORE,IN
5906,ORD005906,7/23/2024,It007,2,Niam  R  Murphy,to go
5907,ORD005907,6/26/2024 15:39,IT037,1,Skyler-D. Walker,Take Out
5908,ORD005908,6/1/2024,IT018,4,Riley-G. Rodriguez,to go
5909,ORD005909,10/20/2024 0:39,IT034,,Casey Parker,out
5910,ORD005910,8/26/2024 7:06,it013,1,Taylor L Turner,dine in
5911,ORD005911,10/21/2024 9:44,it029,2,Niam M Edwards,OUT
5912,ORD005912,10/21/2024 8:58,It024,4,Taylor Watson,OUT
5913,ORD005913,7/22/2024 6:58,It029,two,Jamie L Reed,
5914,ORD005914,12/10/2024,It033,two,Unknown,in
5915,ORD005915,1/27/2025 2:37,it025,1,Jamie E. Long,OUT
5916,ORD005916,5/10/2024 12:22,It003,2,"King, Jasmin D",dine in
5917,ORD005917,2/1/2025,IT034,1,Alex ROBERTS,to go
5918,ORD005918,7/13/2024 9:15,IT026,1,Jordan-A. Gray,pickup
5919,ORD005919,7/2/2024 18:44,it036,1,Taylor SANDERS,in
5920,ORD005920,1/22/2025 3:48,it036,2,JASMIN N. BROOKS,OUT
5921,ORD005921,3/22/2024 15:49,IT035,1,Riley Robinson,out
5922,ORD005922,6/29/2024 2:18,IT037,2,Skyler  M  Rodriguez,
5923,ORD005923,10/3/2024 21:54,It011,4,Jasmin MORRIS,Togo
5924,ORD005924,12/8/2024 11:19,IT035,2,Morgan  R  Barnes,in
5925,ORD005925,6/1/2024 21:27,It012,2,Morgan  J  Thompson,
5926,ORD005926,3/27/2024 23:35,it005,2,Taylor-N. Hughes,IN
5927,ORD005927,11/27/2024 9:49,it033,two,CHRISTOPHER A. THOMPSON,OUT
5928,ORD005928,4/7/2024 6:38,It014,2,Unknown,Togo
5929,ORD005929,04-19-2024 05:52:09,it014,03,Taylor T Cooper,OUT
5930,ORD005930,12/31/2024,It029,3,Avery E Williams,IN
5931,ORD005931,6/24/2024,it025,1,Alex Wright,in
5932,ORD005932,,it010,two,andrew White,out
5933,ORD005933,5/24/2024 0:26,IT028,3,Avery Morgan,out
5934,ORD005934,4/18/2024 10:22,IT028,03,Jordan FLORES,take-out
5935,ORD005935,11/7/2024 12:35,It015,two,JAMIE J. DAVIS,
5936,ORD005936,2024/05/25 08:57,It035,03,Avery Michelle Reed,out
5937,ORD005937,10/20/2024,It008,1,Alex Isaac Price,take-out
5938,ORD005938,4/17/2024 11:59,it031,two,Samuel HERNANDEZ,carry out
5939,ORD005939,10/19/2024,it031,1,taylor Johnson,to go
5940,ORD005940,11/10/2024 8:58,IT034,1,casey Garcia,Take Out
5941,ord005941,1/20/2025 19:57,It023,1,Jasmin J. Clark,IN
5942,ORD005942,04-05-2024 07:38:41,IT026,two,Morgan R Morgan,
5943,ORD005943,10/12/2024,it031,two,"Taylor, Jordan N",IN
5944,ORD005944,10/19/2024 15:53,it025,4,Taylor-M. James,IN
5945,ord005945,05/20/2024 11:31 PM,It024,4,JAMIE G. LOPEZ,take-out
5946,ORD005946,9/28/2024 17:07,it024,3,alex-M. James,Take Out
5947,ORD005947,12/9/2024 13:26,IT034,1,Alex MORGAN,IN
5948,ORD005948,7/8/2024 3:36,It002,2,CHRISTOPHER A. PATTERSON,carry out
5949,ORD005949,4/12/2024 17:12,it031,1,Skyler Bell,in
5950,ORD005950,10/26/2024 12:17,It029,2,"Nguyen, Alex",
5951,ORD005951,8/6/2024 9:57,It008,2,Samuel E Gray,OUT
5952,ord005952,12/6/2024 4:07,It029,1,Jasmin-L. Lee,carry out
5953,ORD005953,11/18/2024 4:26,It014,3,Avery E. Martinez,take-out
5954,ORD005954,6/15/2024 8:02,It020,2,Taylor Long,pickup
5955,ORD005955,11/18/2024 20:04,IT033,03,Unknown,carry out
5956,ORD005956,11-04-2024 19:17:56,IT032,2,Patrick Carter,dine in
5957,ORD005957,12/12/2024 4:49,IT017,2,Cameron-N. Patterson,dine in
5958,ORD005958,9/30/2024,It011,2,Jamie-A. Williams,to go
5959,ORD005959,7/10/2024 16:33,IT034,two,Christopher Bennett,in
5960,ORD005960,10/6/2024 18:31,It027,1,Alex-W. Baker,IN
5961,ORD005961,6/13/2024 18:43,it032,1,Jasmin ROGERS,pickup
5962,ORD005962,1/27/2025 9:51,IT037,2,Andrew-M. Phillips,OUT
5963,ORD005963,10/16/2024 20:35,It004,1,Jordan Wayne Jenkins,out
5964,ORD005964,9/28/2024 12:12,it031,1,Taylor Lewis,dine in
5965,ORD005965,6/15/2024 3:45,it037,two,"Gonzalez, Taylor",Take Out
5966,ORD005966,10/24/2024 4:37,It027,1,Patrick Walker,Take Out
5967,ORD005967,2/17/2024 6:08,IT026,1,Robin K Patterson,out
5968,ORD005968,7/3/2024 8:07,It027,3,Jamie  A  Johnson,OUT
5969,ORD005969,1/8/2025 1:57,It014,4,"Reed, Taylor I",out
5970,ORD005970,4/30/2024 20:47,IT028,1,Niam WOOD,Togo
5971,ORD005971,2024/04/30 11:14,It004,1,"Richardson, Alex",out
5972,ORD005972,6/23/2024 6:57,it031,two,Jordan  D  Hall,carry out
5973,ORD005973,01-Sep-2024 01:53,IT026,2,"Morris, Robin T",Take Out
5974,ORD005974,12/27/2024 9:41,It035,,"Stewart, Skyler",Take Out
5975,ORD005975,4/3/2024 21:26,IT037,3,Skyler MORRIS,to go
5976,ORD005976,12/14/2024 10:24,it031,1,alex Flores,OUT
5977,ORD005977,7/28/2024 14:29,it036,4,Morgan I. Hughes,out
5978,ORD005978,1/21/2025 23:07,IT026,2,Riley GRAY,dine in
5979,ORD005979,5/17/2024 21:16,It021,1,"Price, Skyler",out
5980,ORD005980,1/6/2025 17:34,It029,1,Samuel K. Parker,OUT
5981,ORD005981,9/29/2024 9:31,It001,4,"Hughes, Alex",take-out
5982,ORD005982,8/24/2024,it031,3,Jordan James Miller,Take Out
5983,ORD005983,1/23/2025 6:15,It030,1,Riley Wood,in
5984,ORD005984,8/22/2024 12:01,It035,2,Jordan  E  Hill,out
5985,ORD005985,7/9/2024 0:39,It006,3,Riley R. Gray,take-out
5986,ORD005986,9/28/2024 11:00,IT026,1,Jasmin Nguyen,Togo
5987,ORD005987,12/24/2024 19:46,it036,03,"Rogers, Avery G",out
5988,ORD005988,8/12/2024 22:53,It030,1,Robin Anderson,pickup
5989,ORD005989,5/18/2024,It035,2,Alex I. Harris,take-out
5990,ORD005990,1/27/2025,it031,,Avery Ward,
5991,ORD005991,5/29/2024 17:16,It013,1,PATRICK D. HARRIS,out
5992,ORD005992,9/24/2024 1:04,IT034,,Riley-A. Cox,Togo
5993,ORD005993,11/16/2024 11:37,IT026,1,casey Morgan,take-out
5994,ORD005994,12/17/2024 7:15,It016,1,Casey J. Hill,OUT
5995,ORD005995,11/20/2024 5:55,It027,1,Taylor KELLY,OUT
5996,ORD005996,9/21/2024 20:59,It015,1,avery Hughes,take-out
5997,ORD005997,1/1/2025 13:38,It033,03,Jordan E. Perry,to go
5998,ORD005998,8/30/2024 5:31,IT026,2,Jordan L Cox,out
5999,ORD005999,3/9/2024 3:29,IT028,two,"Nguyen, Morgan A",Take Out
6000,ORD006000,2/18/2024 14:02,IT037,1,TAYLOR W. RIVERA,IN
6001,ORD006001,8/13/2024 16:46,It013,1,RILEY E. GRAY,take-out
6002,ORD006002,7/7/2024,It010,1,Avery Cook,IN
6003,ORD006003,3/19/2024 14:10,IT037,1,"Adams, Jordan",IN
6004,ORD006004,6/28/2024,it019,,Unknown,dine in
6005,ORD006005,11/6/2024,It027,03,Niam Allen,OUT
6006,ORD006006,8/10/2024 4:38,It027,1,Jasmin JENKINS,Togo
6007,ORD006007,1/4/2025 20:40,It022,2,Morgan Dawn Jenkins,Togo
6008,ORD006008,9/10/2024,It008,two,Robin E. Sanchez,out
6009,ORD006009,5/6/2024,It030,1,Alex PETERSON,in
6010,ORD006010,9/8/2024 2:14,it036,,Andrew Peterson,to go
6011,ORD006011,12/22/2024 1:00,IT037,1,Taylor R Rivera,Take Out
6012,ORD006012,12/27/2024 18:38,It035,1,JASMIN L. CAMPBELL,carry out
6013,ORD006013,7/10/2024 22:18,it036,3,Niam-J. Thompson,Togo
6014,ORD006014,10/6/2024,IT037,,Unknown,dine in
6015,ORD006015,4/20/2024 3:39,IT026,2,Christopher COX,pickup
6016,ORD006016,10/28/2024 14:15,It008,,"Wood, Taylor E",
6017,ORD006017,3/13/2024 10:13,It022,4,Alex Elizabeth Green,carry out
6018,ORD006018,3/26/2024 9:22,it031,1,"Ward, Avery D",Take Out
6019,ORD006019,1/7/2025 16:16,It033,3,Christopher-L. Lopez,OUT
6020,ORD006020,4/30/2024 0:04,It027,1,Casey James,carry out
6021,ORD006021,6/21/2024,It027,2,Avery Perez,
6022,ORD006022,7/10/2024 23:02,It030,1,Alex Elaine Hill,pickup
6023,ORD006023,2/22/2024 8:28,it028,03,Taylor Rose Phillips,Togo
6024,ORD006024,8/8/2024 23:06,It012,,Niam Harris,take-out
6025,ORD006025,4/1/2024 1:42,It008,4,tay lor James Allen,Togo
6026,ORD006026,7/22/2024 1:23,IT037,2,"Robinson, Riley R",Togo
6027,ORD006027,24-07-30 10:58:32,IT032,1,Jordan-E. Harris,IN
6028,ORD006028,10/28/2024 12:35,It033,1,taylor Bell,Togo
6029,ORD006029,8/27/2024 16:39,it036,two,"White, Cameron",in
6030,ORD006030,1/16/2025 14:30,It024,two,Avery Rogers,pickup
6031,ORD006031,7/19/2024,it031,1,cameron Lewis,take-out
6032,ORD006032,6/2/2024 22:50,it010,1,Riley Moore,out
6033,ORD006033,3/18/2024 11:42,It004,1,jamie Gray,in
6034,ORD006034,9/11/2024 0:43,it025,two,Jasmin GREEN,Take Out
6035,ORD006035,11/11/2024 21:16,it029,,christopher Baker,IN
6036,ORD006036,2/29/2024 15:30,It010,1,Taylor-B. Flores,carry out
6037,ORD006037,5/14/2024 4:43,IT026,1,Jordan Jenkins,Take Out
6038,ORD006038,10/3/2024 7:33,it026,1,Robin R. Ward,in
6039,ORD006039,1/12/2025 15:43,IT037,1,Jasmin-R. Turner,Togo
6040,ORD006040,9/1/2024 14:11,IT032,two,tay lor E Roberts,carry out
6041,ORD006041,10/3/2024 5:07,it036,1,Alex WRIGHT,out
6042,ORD006042,11/15/2024,IT034,3,Jamie N White,OUT
6043,ORD006043,7/29/2024 20:06,IT028,1,morgan Bennett,out
6044,ORD006044,8/7/2024,It020,two,Christopher-J. Williams,Take Out
6045,ORD006045,1/5/2025,It005,1,cameron Wright,Take Out
6046,ORD006046,7/28/2024 17:32,IT034,1,"Collins, Robin N",carry out
6047,ord006047,5/22/2024 10:31,It035,1,"Nelson, Patrick",Take Out
6048,ORD006048,3/30/2024 4:35,IT037,1,Casey L Allen,OUT
6049,ORD006049,8/12/2024 1:58,IT028,1,Jasmin A. Bailey,out
6050,ORD006050,8/19/2024 21:05,it026,2,JASMIN L. CAMPBELL,IN
6051,ORD006051,7/23/2024 21:37,IT032,2,Unknown,pickup
6052,ORD006052,5/1/2024 3:22,It009,1,Jasmin-M. Peterson,IN
6053,ORD006053,7/27/2024 20:04,IT032,2,"Reed, Christopher D",dine in
6054,ORD006054,8/7/2024 8:16,IT032,1,Skyler-J. Moore,pickup
6055,ORD006055,10/2/2024 15:52,It013,03,niam Hernandez,out
6056,ORD006056,11/11/2024 16:05,IT026,2,Christopher Carter,out
6057,ORD006057,12/21/2024 23:15,it011,3,Unknown,pickup
6058,ORD006058,9/6/2024 14:35,It024,2,Christopher K Hall,out
6059,ORD006059,4/11/2024 8:16,IT026,2,Unknown,out
6060,ORD006060,4/1/2024 5:34,it036,1,Jasmin-L. Hughes,out
6061,ORD006061,2/25/2024 1:55,it031,1,"Thomas, Niam J",Togo
6062,ORD006062,2024-09-20 21:00:08,IT028,2,Morgan  R  Hernandez,pickup
6063,ORD006063,5/31/2024 13:27,It023,,Unknown,take-out
6064,ORD006064,11/15/2024 11:47,It001,1,Robin Wayne Mitchell,in
6065,ORD006065,2/6/2025 5:31,It004,2,Morgan-W. Howard,take-out
6066,ord006066,11/9/2024,It027,2,robin Jenkins,take-out
6067,ORD006067,11/6/2024 19:42,IT009,03,"Gonzalez, Samuel N",
6068,ORD006068,12/15/2024 16:16,It018,1,Casey Ray Adams,Togo
6069,ORD006069,12/31/2024 12:31,It029,1,Jordan Jackson,carry out
6070,ORD006070,10/18/2024 22:25,it031,1,Niam Clark,Togo
6071,ORD006071,5/14/2024 2:28,It035,1,Taylor SANCHEZ,OUT
6072,ORD006072,2/20/2024 3:01,IT026,1,Skyler THOMPSON,out
6073,ORD006073,2/22/2024 20:07,IT032,2,Andrew Brian Flores,OUT
6074,ORD006074,11/14/2024 2:52,It027,1,Jordan Coleman,OUT
6075,ORD006075,24-07-18,It013,4,Morgan Gray,pickup
6076,ORD006076,7/15/2024,it029,2,,OUT
6077,ORD006077,9/30/2024 12:33,It004,1,Alex RODRIGUEZ,to go
6078,ORD006078,3/5/2024 13:39,It029,2,Morgan Grace Gonzalez,OUT
6079,ORD006079,1/21/2025 1:45,IT026,,MORGAN E. FLORES,dine in
6080,ORD006080,3/1/2024,it025,03,"Thomas, Robin",out
6081,ORD006081,2024/03/13 14:59,It030,1,Morgan  L  Wright,IN
6082,ORD006082,4/12/2024 22:26,It009,3,Robin M Patterson,out
6083,ORD006083,2/15/2024 7:20,It019,4,Casey R. Collins,pickup
6084,ORD006084,6/30/2024 4:03,It010,3,tay lor Lee Thomas,in
6085,ORD006085,11/1/2024,It023,2,"Washington, Samuel",Take Out
6086,ORD006086,9/24/2024 4:15,It030,03,Unknown,
6087,ORD006087,9/9/2024 10:20,It033,3,Riley Rose Garcia,carry out
6088,ORD006088,1/17/2025,IT037,1,Casey  R  Coleman,Togo
6089,ORD006089,7/22/2024 9:41,IT037,1,Robin Ray Mitchell,out
6090,ORD006090,5/26/2024 1:53,it036,03,Patrick Sanders,OUT
6091,ORD006091,2024-09-25,It005,1,Morgan  E  Evans,Togo
6092,ORD006092,3/5/2024 21:36,It030,2,JORDAN M. WALKER,
6093,ORD006093,6/2/2024 13:58,It023,1,Andrew R. Flores,Take Out
6094,ORD006094,9/12/2024 7:50,it025,1,Riley  D  Hughes,dine in
6095,ORD006095,6/7/2024 9:08,IT037,2,"Bell, Morgan A",to go
6096,ORD006096,8/24/2024 11:50,It015,3,Alex Lynn Ramirez,in
6097,ORD006097,1/9/2025 5:13,IT037,1,Niam I Wright,carry out
6098,ORD006098,9/10/2024 3:01,it031,,Robin Cox,to go
6099,ORD006099,3/2/2024 3:42,IT034,1,jordan Reed,out
6100,ORD006100,12/30/2024 0:53,It001,,Morgan Dawn Reed,take-out
6101,ORD006101,11/11/2024 13:15,IT028,4,,in
6102,ORD006102,12/7/2024 14:42,IT037,4,Jamie-D. Clark,OUT
6103,ord006103,9/6/2024 4:08,it018,1,Casey-A. Jenkins,carry out
6104,ORD006104,7/16/2024 22:47,It029,2,Jordan Morris,IN
6105,ORD006105,11/19/2024 6:02,it036,2,Andrew Ramirez,take-out
6106,ord006106,10/26/2024 22:49,IT037,1,Jamie T Price,Take Out
6107,ORD006107,10/30/2024 12:24,It003,1,Morgan-A. Evans,in
6108,ORD006108,9/7/2024 18:09,IT032,03,"Allen, Jasmin",Take Out
6109,ORD006109,12/2/2024,it025,,jasmin Patterson,to go
6110,ORD006110,4/6/2024 4:19,It030,1,"Martinez, Alex R",carry out
6111,ORD006111,5/5/2024 8:15,It006,03,"Lewis, Riley N",
6112,ORD006112,6/22/2024 13:05,IT037,,Samuel Ward,out
6113,ORD006113,10/25/2024 1:25,It006,4,"Gray, Patrick",Togo
6114,ORD006114,1/25/2025 14:26,it031,1,Riley PRICE,dine in
6115,ORD006115,12/31/2024 0:55,It005,2,Taylor  A  Nelson,in
6116,ORD006116,6/28/2024 21:13,IT034,1,jasmin Torres,out
6117,ORD006117,,It005,2,Samuel E Thomas,to go
6118,ORD006118,9/12/2024 7:47,IT034,2,Robin Ray Cox,Take Out
6119,ORD006119,8/25/2024 1:28,It024,1,Alex  R  Ramirez,
6120,ORD006120,3/12/2024 4:15,it025,1,"Henderson, Andrew",take-out
6121,ORD006121,8/23/2024 7:12,It001,1,"Hughes, Avery",in
6122,ORD006122,10/3/2024 23:02,It030,1,"Collins, Skyler E",dine in
6123,ORD006123,10/25/2024,IT034,two,CAMERON G. WILSON,out
6124,ORD006124,10/12/2024 22:21,It033,03,Taylor A. Walker,out
6125,ORD006125,9/14/2024 10:14,It019,1,JORDAN J. BELL,to go
6126,ORD006126,12/3/2024 3:57,It002,1,Morgan J. Richardson,
6127,ORD006127,5/26/2024,It035,3,Niam Carter,to go
6128,ORD006128,7/25/2024,It023,2,AVERY D. FLORES,pickup
6129,ORD006129,7/27/2024 12:58,It012,1,"Anderson, Taylor L",to go
6130,ORD006130,1/31/2025 13:54,It030,1,Riley A. Hernandez,pickup
6131,ORD006131,1/6/2025,IT028,2,,dine in
6132,ORD006132,7/21/2024 20:26,It004,1,Andrew-E. Washington,out
6133,ORD006133,8/2/2024 20:46,it031,1,Taylor  N  Evans,pickup
6134,ORD006134,2/3/2025 2:20,IT028,1,Jordan Walker,out
6135,ORD006135,12/9/2024 0:25,It021,1,Samuel-D. Hill,
6136,ORD006136,11/11/2024,It027,1,taylor Watson,in
6137,ORD006137,10/18/2024,It001,1,Andrew L. Johnson,out
6138,ORD006138,2024-09-22,IT026,2,Morgan Lee,dine in
6139,ORD006139,2/21/2024 5:45,it025,2,Taylor Sanders,IN
6140,ORD006140,11/4/2024,IT034,two,Alex MORRIS,OUT
6141,ORD006141,5/9/2024 23:11,It012,4,avery Ward,carry out
6142,ORD006142,4/4/2024 11:58,it017,1,Unknown,to go
6143,ORD006143,6/28/2024,It017,2,Niam J Brown,IN
6144,ORD006144,4/6/2024 15:02,it036,1,MORGAN K. LOPEZ,carry out
6145,ORD006145,4/17/2024 21:49,it031,two,"Martinez, Patrick",Togo
6146,ord006146,7/27/2024,It006,03,"Brown, Jasmin",out
6147,ORD006147,5/27/2024 12:08,it036,1,Morgan SANCHEZ,pickup
6148,ORD006148,4/10/2024,IT028,2,Samuel Louise Collins,pickup
6149,ORD006149,12/7/2024,IT034,1,patrick Brooks,out
6150,ORD006150,6/4/2024 18:30,IT032,two,"Campbell, Robin M",OUT
6151,ORD006151,4/26/2024 15:18,IT034,2,,to go
6152,ORD006152,6/15/2024,IT028,1,Andrew Flores,take-out
6153,ORD006153,1/18/2025,It020,1,Robin Moore,in
6154,ORD006154,9/25/2024,it008,1,Samuel COLLINS,take-out
6155,ORD006155,2/18/2024,IT026,1,Unknown,
6156,ORD006156,4/22/2024 9:37,It018,1,"Scott, Jamie D",in
6157,ORD006157,4/15/2024 23:43,IT034,,Andrew E Adams,Togo
6158,ORD006158,10/3/2024 6:26,IT032,2,Skyler  E  Lewis,out
6159,ORD006159,9/15/2024 21:40,It018,1,Jordan B Richardson,IN
6160,ORD006160,3/14/2024,IT037,1,Riley M. Davis,take-out
6161,ORD006161,4/21/2024 14:37,It027,03,Andrew-L. Moore,OUT
6162,ORD006162,12/15/2024 12:03,it036,,Riley J. Turner,OUT
6163,ORD006163,1/29/2025 2:05,it036,2,"Flores, Riley R",out
6164,ORD006164,5/29/2024 3:01,It033,,"Flores, Christopher A",pickup
6165,ORD006165,1/17/2025 14:58,IT026,1,jordan Adams,in
6166,ORD006166,11/8/2024,IT026,1,"Clark, Riley",OUT
6167,ORD006167,7/28/2024 14:18,it021,1,Jasmin-R. Thompson,carry out
6168,ORD006168,2/15/2024 6:15,It030,1,Jamie Perry,OUT
6169,ORD006169,10/10/2024 23:26,It007,2,MORGAN M. JACKSON,OUT
6170,ord006170,10/2/2024 7:45,It033,3,Jordan L. Morgan,
6171,ORD006171,2/21/2024 19:25,IT028,4,Alex Howard,to go
6172,ORD006172,5/10/2024 1:31,it031,1,Taylor W Cox,pickup
6173,ORD006173,4/1/2024 5:57,it022,4,Taylor R. Brooks,dine in
6174,ORD006174,6/17/2024 7:07,it031,1,"King, Jamie A",out
6175,ORD006175,1/7/2025 15:20,it031,,Riley M Young,dine in
6176,ORD006176,11/29/2024 0:57,IT026,03,Unknown,Take Out
6177,ORD006177,4/7/2024 15:10,It027,1,Samuel Flores,Take Out
6178,ORD006178,4/29/2024,It008,2,Christopher-A. Peterson,to go
6179,ORD006179,2/3/2025 16:40,It016,2,Jamie Powell,carry out
6180,ORD006180,7/13/2024 9:41,IT010,,Jamie Bailey,OUT
6181,ORD006181,11/13/2024 3:38,It033,two,Morgan Lee Ross,IN
6182,ORD006182,3/28/2024 16:48,It023,1,Jordan-N. Gonzalez,OUT
6183,ORD006183,9/19/2024 10:43,It008,1,ANDREW N. THOMPSON,carry out
6184,ORD006184,3/23/2024 16:26,It029,03,,Take Out
6185,ORD006185,6/28/2024,IT034,4,Andrew Brian Brown,Take Out
6186,ORD006186,9/17/2024 0:40,It027,4,"Gray, Robin",
6187,ORD006187,8/28/2024 15:19,IT037,1,"Parker, Cameron A",dine in
6188,ORD006188,3/23/2024 0:12,It004,1,Morgan Johnson,
6189,ORD006189,5/18/2024 9:35,It010,2,Samuel Sanders,take-out
6190,ORD006190,12/3/2024 3:15,IT037,2,Alex  E  Rodriguez,OUT
